symbol-id,category-id,grammar,rated,tags,symbol-en,category-en,symbol-fr,category-fr
2763,18,Noun,0,,table,Building Furniture,table,Meubles de construction
2764,18,Noun,0,celebration,table_2,Building Furniture,Tableau 2,Meubles de construction
2765,65,Noun,0,cooking feeding kitchen,table_cloth,Food Kitchen items,nappe de table,Cuillères de cuisine articles
2766,59,Noun,0,celebration,tablecloth,Food Feeding and eating,nappe de table,Alimentation alimentaire et manger
2767,78,Noun,0,clinic health hospital medical,tablet_blister_pack,Healthcare Medical items,tablet_blister_pack,Santé Produits médicaux
2768,78,Noun,0,clinic health hospital medical,tablets,Healthcare Medical items,comprimés,Santé Produits médicaux
2769,89,VerbComplex,0,,"take_a_work_break_,_to",People Actions,"take_a_work_break _, _ à",personnes Actions
2770,75,VerbComplex,0,grooming,"take_off_cap_,_to",Healthcare Grooming activities,"take_off_cap _, _ à",Santé activités Toilettage
2771,66,Noun,0,,takeaway_burger,Food Meals and snacks,takeaway_burger,Repas des aliments et des collations
2772,66,Noun,0,,takeaway_burger_and_chips,Food Meals and snacks,takeaway_burger_and_chips,Repas des aliments et des collations
2773,66,Noun,0,,takeaway_chinese,Food Meals and snacks,takeaway_chinese,Repas des aliments et des collations
2774,66,Noun,0,,takeaway_container,Food Meals and snacks,takeaway_container,Repas des aliments et des collations
2775,66,Noun,0,,takeaway_indian,Food Meals and snacks,takeaway_indian,Repas des aliments et des collations
2776,66,Noun,0,,takeaway_pizza,Food Meals and snacks,takeaway_pizza,Repas des aliments et des collations
2777,90,Noun,0,features people size,tall,People Descriptive,grand,personnes descriptif
2778,76,Noun,0,grooming,tampon,Healthcare Grooming items,tampon,articles Santé Toilettage
2779,76,Noun,0,grooming,tap,Healthcare Grooming items,robinet,articles Santé Toilettage
2780,107,Noun,0,DIY tools workshop,tape_measure,Tools Workshop,mètre à ruban,Outillage
2781,50,Noun,0,communication,tape_recorder,Electrical General,tape_recorder,électrique général
2782,71,Noun,0,,tart,Food Sweets and desserts,Tarte,Bonbons alimentaires et desserts
2783,30,Noun,0,,tartan,Clothes General,tartan,vêtements général
2784,59,Verb,0,,"taste_,_to",Food Feeding and eating,"goût _, _ à",Alimentation alimentaire et manger
2785,90,Noun,0,grooming,tattoo,People Descriptive,tatouage,personnes descriptif
2786,110,Noun,0,transport travel vehicle,taxi,Transport Road,Taxi,Transport routier
2787,92,Noun,0,job people profession work,taxi_driver_1a,People Profession,taxi_driver_1a,personnes Profession
2788,92,Noun,0,job people profession work,taxi_driver_1b,People Profession,taxi_driver_1b,personnes Profession
2789,92,Noun,0,job people profession work,taxi_driver_1c,People Profession,taxi_driver_1c,personnes Profession
2790,92,Noun,0,job people profession work,taxi_driver_1d,People Profession,taxi_driver_1d,personnes Profession
2791,92,Noun,0,job people profession work,taxi_driver_2a,People Profession,taxi_driver_2a,personnes Profession
2792,92,Noun,0,job people profession work,taxi_driver_2b,People Profession,taxi_driver_2b,personnes Profession
2793,92,Noun,0,job people profession work,taxi_driver_2c,People Profession,taxi_driver_2c,personnes Profession
2794,92,Noun,0,job people profession work,taxi_driver_2d,People Profession,taxi_driver_2d,personnes Profession
2795,48,Noun,0,drink,tea,Drink Type,thé,Type de boisson
2796,48,Noun,0,,tea_bag,Drink Type,sachet de thé,Type de boisson
2797,48,Noun,0,,tea_instant,Drink Type,tea_instant,Type de boisson
2798,65,Noun,0,cooking feeding kitchen utensil,tea_spoon,Food Kitchen items,cuillère à café,Cuillères de cuisine articles
2799,44,Noun,0,calendar diary time,tea_time,Descriptive Time,l'heure du thé,Temps descriptif
2800,65,Noun,0,cooking kitchen,tea_towel,Food Kitchen items,tea_towel,Cuillères de cuisine articles
2801,92,Noun,0,job people profession work,teacher_1a,People Profession,teacher_1a,personnes Profession
2802,92,Noun,0,job people profession work,teacher_1b,People Profession,teacher_1b,personnes Profession
2803,92,Noun,0,job people profession work,teacher_2a,People Profession,teacher_2a,personnes Profession
2804,92,Noun,0,job people profession work,teacher_2b,People Profession,teacher_2b,personnes Profession
2805,65,Noun,0,cooking feeding kitchen,teapot,Food Kitchen items,théière,Cuillères de cuisine articles
2806,50,Noun,0,,technology,Electrical General,La technologie,électrique général
2807,83,Noun,0,play toys,teddy_bear,Leisure Toys,ours en peluche,Jouets loisirs
2808,74,Noun,0,clinic health hospital medical,teeth,Healthcare Body parts,les dents,Les parties du corps Santé
2809,74,Noun,0,,teeth_2,Healthcare Body parts,teeth_2,Les parties du corps Santé
2810,52,Noun,0,electric office,telephone_handset,Electrical Phone,telephone_handset,téléphone électrique
2811,83,Noun,0,play toys,telephone_toy,Leisure Toys,telephone_toy,Jouets loisirs
2812,74,Noun,0,,temple,Healthcare Body parts,temple,Les parties du corps Santé
2813,87,Noun,0,,ten,Number,Dix,Nombre
2814,103,Noun,0,games sport,tennis,Sport,tennis,sport
2815,14,Noun,0,,terracotta,Art Colour,terre cuite,art Couleur
2816,114,Noun,0,class school,test,Work and School Education,tester,Le travail et l'éducation scolaire
2817,100,Noun,0,,test_tube,Science,tube à essai,Science
2818,52,VerbComplex,0,,"text_mobile_message_,_to",Electrical Phone,"text_mobile_message _, _ à",téléphone électrique
2819,52,Noun,0,,text_phone,Electrical Phone,text_phone,téléphone électrique
2820,79,Noun,0,holiday,theme_park,Holiday and travel,parc d'attractions,Vacances et Voyage
2821,78,Noun,0,clinic health hospital medical,thermometer,Healthcare Medical items,thermomètre,Santé Produits médicaux
2822,100,Noun,0,,thermometer_2,Science,thermometer_2,Science
2823,41,Noun,0,abstract adjective,thick,Descriptive Quantity,épais,Quantité descriptive
2824,74,Noun,0,,thigh,Healthcare Body parts,cuisse,Les parties du corps Santé
2825,90,Noun,0,features people size,thin,People Descriptive,mince,personnes descriptif
2826,41,Noun,0,abstract adjective,thin_2,Descriptive Quantity,thin_2,Quantité descriptive
2827,59,Noun,0,feeding,thirsty,Food Feeding and eating,soif,Alimentation alimentaire et manger
2828,87,Noun,0,,thirteen,Number,treize,Nombre
2829,87,Noun,0,,thirty,Number,trente,Nombre
2830,44,Noun,0,calendar diary season time,this_month,Descriptive Time,ce mois-ci,Temps descriptif
2831,44,Noun,0,calendar diary season time,this_week,Descriptive Time,cette semaine,Temps descriptif
2832,87,Noun,0,,thousand,Number,mille,Nombre
2833,87,Noun,0,,three,Number,Trois,Nombre
2834,87,Noun,0,,three_dots,Number,three_dots,Nombre
2835,41,Noun,0,amount fraction,three_quarters,Descriptive Quantity,trois quarts,Quantité descriptive
2836,99,Noun,0,celebration Christian,three_wise_kings,Religion Person,three_wise_kings,personne religion
2837,74,Noun,0,body,throat,Healthcare Body parts,gorge,Les parties du corps Santé
2838,39,Noun,0,direction position,through,Descriptive Direction,à travers,Direction descriptive
2839,74,Noun,0,,thumb,Healthcare Body parts,pouce,Les parties du corps Santé
2840,74,Noun,0,,thumbs,Healthcare Body parts,pouces,Les parties du corps Santé
2841,54,Noun,0,climate forecast weather,thunder_storm,Environment Weather,orage,environnement Météo
2842,20,VerbComplex,0,action,"tidy_up_,_to",Building Household tasks,"tidy_up _, _ à",tâches de construction ménagers
2843,30,Noun,0,clothes,tie,Clothes General,attacher,vêtements général
2844,75,Verb,0,grooming,"tie_2_,_to",Healthcare Grooming activities,"tie_2 _, _ à",Santé activités Toilettage
2845,10,Noun,0,animal mammal wild zoo,tiger,Animal Mammal,tigre,Mammifère
2846,30,Noun,0,clothes underwear,tights,Clothes General,collants,vêtements général
2847,117,Noun,0,class office school,time_out,Work and School Timetable,temps libre,Les travaux et le calendrier scolaire
2848,65,Noun,0,cooking kitchen,timer_2,Food Kitchen items,timer_2,Cuillères de cuisine articles
2849,65,Noun,0,cooking kitchen,tin,Food Kitchen items,étain,Cuillères de cuisine articles
2850,66,Noun,0,,tin_can,Food Meals and snacks,boîte de conserve,Repas des aliments et des collations
2851,65,Noun,0,cooking,tin_foil,Food Kitchen items,tin_foil,Cuillères de cuisine articles
2852,62,Noun,0,,tinned_apricots,Food Fruit,tinned_apricots,Fruit alimentaire
2853,62,Noun,0,,tinned_cherries,Food Fruit,tinned_cherries,Fruit alimentaire
2854,66,Noun,0,,tinned_mushroom_soup,Food Meals and snacks,tinned_mushroom_soup,Repas des aliments et des collations
2855,62,Noun,0,,tinned_peaches,Food Fruit,tinned_peaches,Fruit alimentaire
2856,62,Noun,0,,tinned_pears,Food Fruit,tinned_pears,Fruit alimentaire
2857,62,Noun,0,,tinned_peas,Food Fruit,tinned_peas,Fruit alimentaire
2858,62,Noun,0,,tinned_pineapple,Food Fruit,tinned_pineapple,Fruit alimentaire
2859,62,Noun,0,,tinned_plums,Food Fruit,tinned_plums,Fruit alimentaire
2860,73,Noun,0,,tinned_sweetcorn,Food Vegetables and salads,tinned_sweetcorn,Légumes et salades alimentaires
2861,73,Noun,0,,tinned_tomato,Food Vegetables and salads,tinned_tomato,Légumes et salades alimentaires
2862,28,Noun,0,celebration Christian,tinsel,Celebration Item,clinquant,célébration article
2863,115,Noun,0,class office school stationery,tippex,Work and School Stationery,Tippex,Travail et de la papeterie scolaire
2864,76,Noun,0,grooming,tissues,Healthcare Grooming items,tissus,articles Santé Toilettage
2865,12,Noun,0,animal wild,toad,Animal Reptiles and Amphibians,crapaud,Reptiles et Amphibiens animaux
2866,65,Noun,0,,toast,Food Kitchen items,pain grillé,Cuillères de cuisine articles
2867,65,Noun,0,cooking electric kitchen,toaster,Food Kitchen items,grille-pain,Cuillères de cuisine articles
2868,44,Noun,0,calendar diary season time,today,Descriptive Time,aujourd'hui,Temps descriptif
2869,74,Noun,0,body,toe_nail,Healthcare Body parts,toe_nail,Les parties du corps Santé
2870,76,Noun,0,grooming,toilet,Healthcare Grooming items,toilette,articles Santé Toilettage
2871,76,Noun,0,communication,"toilet_,_go_to_the",Healthcare Grooming items,"toilettes _, _ go_to_the",articles Santé Toilettage
2872,76,Noun,0,grooming,toilet_roll,Healthcare Grooming items,rouleau de papier toilette,articles Santé Toilettage
2873,35,Noun,0,communication,toilets,Communication Signs,toilettes,Signes communication
2874,73,Noun,0,food fruit,tomato,Food Vegetables and salads,tomate,Légumes et salades alimentaires
2875,48,Noun,0,drink juice,tomato_juice,Drink Type,jus de tomate,Type de boisson
2876,73,Noun,0,,tomato_slice,Food Vegetables and salads,tomato_slice,Légumes et salades alimentaires
2877,22,Noun,0,celebration Christian,tomb_1,Building Public,tomb_1,bâtiment public
2878,22,Noun,0,celebration Christian,tomb_2,Building Public,tomb_2,bâtiment public
2879,44,Noun,0,calendar diary season time,tomorrow,Descriptive Time,demain,Temps descriptif
2880,65,Noun,0,cooking kitchen,tongs,Food Kitchen items,pinces,Cuillères de cuisine articles
2881,74,Noun,0,,tongue,Healthcare Body parts,langue,Les parties du corps Santé
2882,74,Noun,0,,tooth,Healthcare Body parts,dent,Les parties du corps Santé
2883,77,Noun,0,clinic health hospital medical,toothache,Healthcare Medical conditions,mal aux dents,Santé Conditions médicales
2884,76,Noun,0,grooming,toothbrush,Healthcare Grooming items,brosse à dents,articles Santé Toilettage
2885,76,Noun,0,electric grooming,toothbrush_electric,Healthcare Grooming items,toothbrush_electric,articles Santé Toilettage
2886,76,Noun,0,grooming,toothpaste,Healthcare Grooming items,dentifrice,articles Santé Toilettage
2887,40,Noun,0,direction position,top,Descriptive Position,Haut,Position descriptive
2888,40,Noun,0,abstract adjective position,top_2,Descriptive Position,top_2,Position descriptive
2889,102,Noun,0,,topsoil,Science Eco,couche arable,sciences Eco
2890,50,Noun,0,,torch,Electrical General,torche,électrique général
2891,104,Noun,0,,torch_2,Sport Accessories,torch_2,Sport Accessoires
2892,104,Noun,0,,torch_3,Sport Accessories,torch_3,Sport Accessoires
2893,12,Noun,0,animal pet reptile,tortoise,Animal Reptiles and Amphibians,tortue,Reptiles et Amphibiens animaux
2894,55,VerbComplex,0,celebration Easter food,"toss_pancake_,_to",Food Breads and baking,"toss_pancake _, _ à",Et la cuisson des aliments Breads
2895,49,Noun,0,,touch_screen,Electrical Computer,écran tactile,électrique informatique
2896,76,Noun,0,grooming,toupee,Healthcare Grooming items,postiche,articles Santé Toilettage
2897,76,Noun,0,grooming,towel,Healthcare Grooming items,serviette,articles Santé Toilettage
2898,83,Noun,0,,toy_box,Leisure Toys,coffre à jouets,Jouets loisirs
2899,83,Noun,0,,toy_car,Leisure Toys,petite voiture,Jouets loisirs
2900,83,Noun,0,play toys,toy_soldier,Leisure Toys,toy_soldier,Jouets loisirs
2901,83,Noun,0,,toys,Leisure Toys,jouets,Jouets loisirs
2902,74,Noun,0,body,trachea,Healthcare Body parts,trachée,Les parties du corps Santé
2903,32,Noun,0,clothes,tracksuit,Clothes Sport,survêtement,vêtements de sport
2904,110,Noun,0,transport travel vehicle,tractor,Transport Road,tracteur,Transport routier
2905,110,Noun,0,transport travel vehicle,traffic_lights,Transport Road,feux de circulation,Transport routier
2906,109,Noun,0,transport travel,train,Transport Rail,train,Transport ferroviaire
2907,30,Noun,0,clothes footwear,trainers,Clothes General,formateurs,vêtements général
2908,104,Noun,0,games sport,trampoline,Sport Accessories,trampoline,Sport Accessoires
2909,103,Verb,0,games sport,"trampoline_,_to",Sport,"trampoline _, _ à",sport
2910,100,Noun,0,,transparent,Science,transparent,Science
2911,4,Noun,0,animal,trap,Animal Activity Misc,prendre au piège,Divers activité animale
2912,42,Noun,0,maths shape,trapezium,Descriptive Shape,trapèze,Forme descriptive
2913,79,Noun,0,holiday travel,travel,Holiday and travel,Voyage,Vacances et Voyage
2914,65,Noun,0,cooking feeding kitchen,tray,Food Kitchen items,plateau,Cuillères de cuisine articles
2915,94,Noun,0,gardening plant,tree,Plants and Trees,arbre,Plantes et les arbres
2916,28,Noun,0,celebration Christian,tree_ornament_chocolate,Celebration Item,tree_ornament_chocolate,célébration article
2917,94,Noun,0,gardening plant,tree_trunk,Plants and Trees,tronc d'arbre,Plantes et les arbres
2918,42,Noun,0,maths shape,triangle_acute,Descriptive Shape,triangle_acute,Forme descriptive
2919,42,Noun,0,maths shape,triangle_equilateral,Descriptive Shape,triangle_equilateral,Forme descriptive
2920,42,Noun,0,maths shape,triangle_isosceles,Descriptive Shape,triangle_isosceles,Forme descriptive
2921,42,Noun,0,maths shape,triangle_obtuse,Descriptive Shape,triangle_obtuse,Forme descriptive
2922,42,Noun,0,maths shape,triangle_right-angled,Descriptive Shape,triangle_right angle,Forme descriptive
2923,42,Noun,0,maths shape,triangle_scalene,Descriptive Shape,triangle_scalene,Forme descriptive
2924,27,Noun,0,celebration,trick_or_treat,Celebration Event,des bonbons ou un sort,Réjouissances
2925,100,Noun,0,,tripod,Science,trépied,Science
2926,30,Noun,0,clothes,trousers,Clothes General,pantalon,vêtements général
2927,106,Noun,0,gardening,trowel,Tools Garden,truelle,Outils de jardin
2928,30,Noun,0,clothes,t-shirt,Clothes General,T-shirt,vêtements général
2929,94,Noun,0,gardening plant,tulip,Plants and Trees,tulipe,Plantes et les arbres
2930,61,Noun,0,fish food,tuna,Food Fish and seafood,thon,Nourriture pour poissons et fruits de mer
2931,5,Noun,0,animal bird,turkey,Animal Birds,dinde,Oiseaux animaux
2932,5,Noun,0,,turkey_2,Animal Birds,turkey_2,Oiseaux animaux
2933,64,VerbComplex,0,cooking,"turn_down_heat_,_to",Food Kitchen actions,"turn_down_heat _, _ à",Nourriture actions cuisine
2934,50,VerbComplex,0,,"turn_off_light_switch_,_to",Electrical General,"turn_off_light_switch _, _ à",électrique général
2935,50,VerbComplex,0,,"turn_on_light_switch_,_to",Electrical General,"turn_on_light_switch _, _ à",électrique général
2936,64,VerbComplex,0,cooking,"turn_up_heat_,_to",Food Kitchen actions,"turn_up_heat _, _ à",Nourriture actions cuisine
2937,73,Noun,0,,turnip,Food Vegetables and salads,navet,Légumes et salades alimentaires
2938,12,Noun,0,animal reptile,turtle,Animal Reptiles and Amphibians,tortue,Reptiles et Amphibiens animaux
2939,53,Noun,0,,tv_drama,Electrical TV,tv_drama,TV électrique
